,AGG,AGG,AGG,AGG,AGG,AGG,SPY,SPY,SPY,SPY,SPY,SPY
,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,
2017-03-01,108.12000274658203,108.13999938964844,107.9800033569336,108.04000091552734,97.20246887207031,3280200,238.38999938964844,240.32000732421875,238.3699951171875,239.77999877929688,221.65438842773438,149158200
2017-03-02,107.93000030517578,107.98999786376953,107.75,107.83999633789062,97.0225601196289,2299700,239.55999755859375,239.57000732421875,238.2100067138672,238.27000427246094,220.25852966308594,70246000
2017-03-03,107.91999816894531,107.97000122070312,107.73999786376953,107.91999816894531,97.09452819824219,4293900,238.1699981689453,238.61000061035156,237.72999572753906,238.4199981689453,220.39718627929688,81974300
2017-03-06,107.94000244140625,107.98999786376953,107.81999969482422,107.87000274658203,97.04953002929688,3678300,237.5,238.1199951171875,237.00999450683594,237.7100067138672,219.74085998535156,55391500
2017-03-07,107.80000305175781,107.83999633789062,107.69000244140625,107.7300033569336,96.92359161376953,2237900,237.36000061035156,237.77000427246094,236.75999450683594,237.0,219.08453369140625,65103700
2017-03-08,107.38999938964844,107.5,107.33999633789062,107.47000122070312,96.68965148925781,2834700,237.33999633789062,237.63999938964844,236.39999389648438,236.55999755859375,218.6777801513672,78168800
2017-03-09,107.31999969482422,107.33999633789062,107.12000274658203,107.13999938964844,96.39276123046875,3527300,236.6999969482422,237.24000549316406,235.74000549316406,236.86000061035156,218.955078125,90683900
2017-03-10,107.2300033569336,107.31999969482422,107.16000366210938,107.30000305175781,96.5367202758789,1906000,237.97000122070312,238.02000427246094,236.58999633789062,237.69000244140625,219.7223663330078,81991700
2017-03-13,107.20999908447266,107.27999877929688,107.0999984741211,107.12000274658203,96.3747787475586,1658500,237.6199951171875,237.86000061035156,237.24000549316406,237.80999755859375,219.8332977294922,57256800
2017-03-14,107.08000183105469,107.23999786376953,107.08000183105469,107.16000366210938,96.41075897216797,2639200,237.17999267578125,237.24000549316406,236.19000244140625,236.89999389648438,218.99208068847656,59880800
2017-03-15,107.25,107.79000091552734,107.19999694824219,107.77999877929688,96.96855163574219,2162900,237.55999755859375,239.44000244140625,237.2899932861328,238.9499969482422,220.8871307373047,96081800
2017-03-16,107.68000030517578,107.75,107.62000274658203,107.66000366210938,96.86058807373047,2369700,239.11000061035156,239.1999969482422,238.10000610351562,238.47999572753906,220.45263671875,78344000
2017-03-17,107.72000122070312,107.91000366210938,107.69000244140625,107.88999938964844,97.0675277709961,2368800,237.75,237.97000122070312,237.02999877929688,237.02999877929688,220.0654754638672,89002100
2017-03-20,107.86000061035156,108.05000305175781,107.83999633789062,108.05000305175781,97.21146392822266,1635200,237.02999877929688,237.36000061035156,236.32000732421875,236.77000427246094,219.82411193847656,52537000
2017-03-21,107.93000030517578,108.2699966430664,107.93000030517578,108.2699966430664,97.40940856933594,2049700,237.47000122070312,237.61000061035156,233.5800018310547,233.72999572753906,217.00164794921875,131809300
2017-03-22,108.44000244140625,108.54000091552734,108.36000061035156,108.41999816894531,97.54438781738281,2643600,233.77000427246094,234.61000061035156,233.0500030517578,234.27999877929688,217.51231384277344,97569200
2017-03-23,108.44000244140625,108.51000213623047,108.26000213623047,108.44999694824219,97.57136535644531,2071400,234.27999877929688,235.33999633789062,233.60000610351562,234.02999877929688,217.28018188476562,100410300
2017-03-24,108.3499984741211,108.51000213623047,108.30999755859375,108.36000061035156,97.49037170410156,3374900,234.3800048828125,235.0399932861328,232.9600067138672,233.86000061035156,217.12234497070312,112504900
2017-03-27,108.6500015258789,108.70999908447266,108.52999877929688,108.62000274658203,97.72431182861328,1977300,231.92999267578125,233.9199981689453,231.61000061035156,233.6199951171875,216.8995361328125,87454500
2017-03-28,108.62999725341797,108.68000030517578,108.3499984741211,108.37000274658203,97.4993667602539,2016100,233.27000427246094,235.80999755859375,233.13999938964844,235.32000732421875,218.47789001464844,93483900
2017-03-29,108.4800033569336,108.62000274658203,108.45999908447266,108.61000061035156,97.71528625488281,1965600,234.99000549316406,235.80999755859375,234.72999572753906,235.5399932861328,218.68214416503906,61950400
2017-03-30,108.5199966430664,108.58000183105469,108.37999725341797,108.41000366210938,97.53538513183594,1733900,235.47000122070312,236.52000427246094,235.27000427246094,236.2899932861328,219.37844848632812,56737900
2017-03-31,108.44000244140625,108.52999877929688,108.41999816894531,108.48999786376953,97.6073226928711,3717700,235.89999389648438,236.50999450683594,235.67999267578125,235.74000549316406,218.86782836914062,73733100
2017-04-03,108.30999755859375,108.68000030517578,108.30000305175781,108.66999816894531,97.96975708007812,5197800,235.8000030517578,236.02999877929688,233.91000366210938,235.3300018310547,218.48716735839844,85546500
2017-04-04,108.61000061035156,108.6500015258789,108.5199966430664,108.56999969482422,97.87957000732422,1627500,235.0,235.5800018310547,234.55999755859375,235.47999572753906,218.62643432617188,56466200
2017-04-05,108.4800033569336,108.73999786376953,108.44999694824219,108.69000244140625,97.98779296875,2304100,236.25999450683594,237.38999938964844,234.5399932861328,234.77999877929688,217.97653198242188,108800600
2017-04-06,108.63999938964844,108.70999908447266,108.4800033569336,108.68000030517578,97.97876739501953,1725300,234.94000244140625,236.0399932861328,234.42999267578125,235.44000244140625,218.58929443359375,69135800
2017-04-07,108.80000305175781,108.88999938964844,108.41999816894531,108.44000244140625,97.76240539550781,1783600,235.14999389648438,236.0,234.63999938964844,235.1999969482422,218.36647033691406,74412300
2017-04-10,108.52999877929688,108.6500015258789,108.48999786376953,108.58000183105469,97.88860321044922,1903800,235.36000061035156,236.25999450683594,234.72999572753906,235.33999633789062,218.4964141845703,67615300
2017-04-11,108.76000213623047,108.9800033569336,108.75,108.88999938964844,98.1680908203125,2200800,234.89999389648438,235.17999267578125,233.33999633789062,235.05999755859375,218.23648071289062,88045300
2017-04-12,108.93000030517578,109.19999694824219,108.88999938964844,109.12999725341797,98.38447570800781,2433000,234.74000549316406,234.9600067138672,233.77000427246094,234.02999877929688,217.28018188476562,81864400
2017-04-13,109.25,109.38999938964844,109.12999725341797,109.2699966430664,98.51067352294922,2339900,233.63999938964844,234.49000549316406,232.50999450683594,232.50999450683594,215.8689727783203,92880400
2017-04-17,109.30000305175781,109.4000015258789,109.18000030517578,109.20999908447266,98.45658874511719,1646100,233.11000061035156,234.57000732421875,232.8800048828125,234.57000732421875,217.78155517578125,68405400
2017-04-18,109.41000366210938,109.69999694824219,109.38999938964844,109.6500015258789,98.853271484375,2369500,233.72000122070312,234.49000549316406,233.0800018310547,233.8699951171875,217.13162231445312,83225800
2017-04-19,109.47000122070312,109.55999755859375,109.38999938964844,109.4800033569336,98.70001983642578,2148500,234.52000427246094,234.9499969482422,233.17999267578125,233.44000244140625,216.732421875,68699900
2017-04-20,109.30999755859375,109.4000015258789,109.19999694824219,109.30999755859375,98.5467529296875,1867800,234.14999389648438,235.85000610351562,233.77999877929688,235.33999633789062,218.4964141845703,92572200
2017-04-21,109.4000015258789,109.48999786376953,109.30000305175781,109.33999633789062,98.57379913330078,1539300,235.25,235.30999755859375,234.1300048828125,234.58999633789062,217.80010986328125,110389800
2017-04-24,109.05000305175781,109.22000122070312,109.0,109.18000030517578,98.42953491210938,2745400,237.17999267578125,237.41000366210938,234.55999755859375,237.1699981689453,220.1954803466797,119209900
2017-04-25,108.98999786376953,109.05000305175781,108.7699966430664,108.81999969482422,98.10498809814453,1888500,237.91000366210938,238.9499969482422,237.80999755859375,238.5500030517578,221.4766845703125,76698300
2017-04-26,108.8499984741211,108.97000122070312,108.7699966430664,108.95999908447266,98.231201171875,2893700,238.50999450683594,239.52999877929688,238.35000610351562,238.39999389648438,221.3374481201172,84702500
2017-04-27,108.94000244140625,109.0999984741211,108.91000366210938,109.05999755859375,98.32134246826172,1660900,238.77000427246094,238.9499969482422,237.97999572753906,238.60000610351562,221.52310180664062,57410300
2017-04-28,108.9800033569336,109.25,108.91000366210938,109.25,98.49266815185547,5774800,238.89999389648438,238.92999267578125,237.92999267578125,238.0800018310547,221.04031372070312,63532800
2017-05-01,108.86000061035156,108.95999908447266,108.62000274658203,108.7300033569336,98.23877716064453,2510000,238.67999267578125,239.1699981689453,238.1999969482422,238.67999267578125,221.59738159179688,66882500
2017-05-02,108.68000030517578,108.94000244140625,108.68000030517578,108.87999725341797,98.37428283691406,2841400,238.83999633789062,238.97999572753906,238.3000030517578,238.77000427246094,221.6809539794922,57375700
2017-05-03,108.97000122070312,108.98999786376953,108.7699966430664,108.7699966430664,98.27491760253906,1923400,238.77000427246094,238.8800048828125,237.6999969482422,238.47999572753906,221.41171264648438,73137700
2017-05-04,108.55000305175781,108.69999694824219,108.55000305175781,108.68000030517578,98.193603515625,1897900,238.8300018310547,238.9199981689453,237.77999877929688,238.75999450683594,221.67166137695312,61462700
2017-05-05,108.72000122070312,108.73999786376953,108.56999969482422,108.69999694824219,98.21166229248047,1421800,239.19000244140625,239.72000122070312,238.67999267578125,239.6999969482422,222.54440307617188,62001300
2017-05-08,108.62999725341797,108.66999816894531,108.48999786376953,108.48999786376953,98.02193450927734,3568400,239.75,239.9199981689453,239.1699981689453,239.66000366210938,222.5072479248047,48385700
2017-05-09,108.43000030517578,108.51000213623047,108.4000015258789,108.5,98.03094482421875,3084900,239.9600067138672,240.19000244140625,239.0399932861328,239.44000244140625,222.30300903320312,51363200
2017-05-10,108.5999984741211,108.66000366210938,108.44000244140625,108.52999877929688,98.05806732177734,1653400,239.38999938964844,239.8699951171875,239.14999389648438,239.8699951171875,222.7022247314453,54293800
2017-05-11,108.3499984741211,108.54000091552734,108.33999633789062,108.5199966430664,98.04901885986328,2331000,239.35000610351562,239.57000732421875,238.1300048828125,239.3800048828125,222.24728393554688,62358300
2017-05-12,108.80999755859375,108.94000244140625,108.77999877929688,108.91999816894531,98.4104232788086,1329700,239.08999633789062,239.42999267578125,238.6699981689453,238.97999572753906,221.87594604492188,53912700
2017-05-15,108.8499984741211,108.94000244140625,108.81999969482422,108.87999725341797,98.37428283691406,1771000,239.47000122070312,240.44000244140625,239.4499969482422,240.3000030517578,223.10147094726562,61918900
2017-05-16,108.87999725341797,109.0999984741211,108.87999725341797,109.0199966430664,98.50078582763672,2051800,240.63999938964844,240.6699981689453,239.6300048828125,240.0800018310547,222.89718627929688,51241800
2017-05-17,109.3499984741211,109.5999984741211,109.27999877929688,109.58000183105469,99.00676727294922,2464500,240.0800018310547,240.0800018310547,235.75,235.82000732421875,218.94210815429688,172174100
2017-05-18,109.54000091552734,109.62999725341797,109.44000244140625,109.5199966430664,98.95252990722656,2107000,235.72999572753906,237.75,235.42999267578125,236.77000427246094,219.82411193847656,107047700
2017-05-19,109.51000213623047,109.54000091552734,109.3499984741211,109.5199966430664,98.95252990722656,1504000,237.3300018310547,239.0800018310547,237.27000427246094,238.30999755859375,221.25387573242188,115011400
2017-05-22,109.43000030517578,109.4800033569336,109.4000015258789,109.44999694824219,98.8893051147461,1642700,238.89999389648438,239.7100067138672,238.82000732421875,239.52000427246094,222.37725830078125,61010600
2017-05-23,109.5,109.52999877929688,109.20999908447266,109.23999786376953,98.69953918457031,1334500,239.9499969482422,240.24000549316406,239.50999450683594,240.0500030517578,222.86935424804688,48341700
2017-05-24,109.25,109.5,109.20999908447266,109.43000030517578,98.87123107910156,2719200,240.32000732421875,240.72999572753906,239.92999267578125,240.61000061035156,223.38925170898438,46927700
2017-05-25,109.44999694824219,109.48999786376953,109.37000274658203,109.4800033569336,98.9164047241211,1558100,241.1999969482422,242.0800018310547,240.9600067138672,241.75999450683594,224.45692443847656,64071700
2017-05-26,109.45999908447266,109.54000091552734,109.44000244140625,109.44000244140625,98.88026428222656,955300,241.5399932861328,241.89999389648438,241.4499969482422,241.7100067138672,224.41053771972656,46629900
2017-05-30,109.58000183105469,109.66000366210938,109.54000091552734,109.6500015258789,99.07003021240234,2093200,241.33999633789062,241.7899932861328,241.16000366210938,241.5,224.21556091308594,35201900
2017-05-31,109.63999938964844,109.80999755859375,109.63999938964844,109.76000213623047,99.16938018798828,2416500,241.83999633789062,241.8800048828125,240.63999938964844,241.44000244140625,224.1598663330078,91796000
2017-06-01,109.36000061035156,109.5,109.33999633789062,109.4800033569336,99.12410736083984,2454500,241.97000122070312,243.3800048828125,241.63999938964844,243.36000061035156,225.94241333007812,68962000
2017-06-02,109.73999786376953,109.88999938964844,109.69000244140625,109.83999633789062,99.45001983642578,1507400,243.4199981689453,244.35000610351562,243.0800018310547,244.1699981689453,226.69448852539062,88666100
2017-06-05,109.66000366210938,109.73999786376953,109.5999984741211,109.66999816894531,99.29613494873047,2450600,243.97000122070312,244.3000030517578,243.75999450683594,243.99000549316406,226.52737426757812,44698800
2017-06-06,109.87000274658203,109.94999694824219,109.80999755859375,109.88999938964844,99.49532318115234,1607700,243.33999633789062,243.97999572753906,243.1199951171875,243.2100067138672,225.8031768798828,50375400
2017-06-07,109.80999755859375,109.87000274658203,109.69999694824219,109.76000213623047,99.37763214111328,1903500,243.60000610351562,243.9199981689453,242.8300018310547,243.66000366210938,226.2209930419922,54144300
2017-06-08,109.69999694824219,109.69999694824219,109.51000213623047,109.6500015258789,99.2780532836914,1532700,243.77000427246094,244.3300018310547,243.1699981689453,243.77999877929688,226.33238220214844,65950700
2017-06-09,109.51000213623047,109.62999725341797,109.45999908447266,109.55999755859375,99.196533203125,1616800,244.08999633789062,245.00999450683594,241.9499969482422,243.41000366210938,225.9888916015625,132256400
2017-06-12,109.51000213623047,109.69999694824219,109.47000122070312,109.55999755859375,99.196533203125,1394800,243.1300048828125,243.4199981689453,242.3800048828125,243.36000061035156,225.94241333007812,86108100
2017-06-13,109.43000030517578,109.5999984741211,109.43000030517578,109.58999633789062,99.22370147705078,1474300,243.97999572753906,244.61000061035156,243.5800018310547,244.5500030517578,227.0472869873047,60067000
2017-06-14,110.0,110.18000030517578,109.8499984741211,109.94000244140625,99.54064178466797,2627500,244.86000061035156,244.8699951171875,243.2899932861328,244.24000549316406,226.7594757080078,78602300
2017-06-15,109.9000015258789,109.9000015258789,109.77999877929688,109.87000274658203,99.47723388671875,2233900,242.67999267578125,243.91000366210938,242.36000061035156,243.77000427246094,226.32310485839844,66464900
2017-06-16,109.86000061035156,109.97000122070312,109.8499984741211,109.94000244140625,99.54064178466797,2216600,242.77000427246094,242.8300018310547,241.6300048828125,242.63999938964844,226.37255859375,84553100
2017-06-19,109.87000274658203,109.9000015258789,109.73999786376953,109.79000091552734,99.40478515625,1610400,243.58999633789062,244.72999572753906,243.47999572753906,244.66000366210938,228.25711059570312,65123800
2017-06-20,109.8499984741211,110.02999877929688,109.80000305175781,109.95999908447266,99.55870056152344,2195100,244.25,244.25999450683594,242.99000549316406,243.00999450683594,226.71771240234375,56906400
2017-06-21,109.87999725341797,110.02999877929688,109.87999725341797,109.9800033569336,99.57682037353516,1217400,243.4600067138672,243.58999633789062,242.41000366210938,242.9499969482422,226.6617431640625,55977600
2017-06-22,110.05999755859375,110.08999633789062,109.94999694824219,110.02999877929688,99.62208557128906,1427400,242.9600067138672,243.52999877929688,242.63999938964844,242.83999633789062,226.5591278076172,44148100
2017-06-23,110.01000213623047,110.11000061035156,109.9800033569336,110.05000305175781,99.64021301269531,1259100,242.91000366210938,243.50999450683594,242.47000122070312,243.1300048828125,226.82972717285156,66986800
2017-06-26,110.19000244140625,110.23999786376953,110.12999725341797,110.1500015258789,99.73074340820312,1914400,243.89999389648438,244.3800048828125,243.0500030517578,243.2899932861328,226.9789581298828,56700500
2017-06-27,109.93000030517578,109.9800033569336,109.79000091552734,109.81999969482422,99.43195343017578,3072300,243.0399932861328,243.3800048828125,241.30999755859375,241.3300018310547,225.150390625,82247700
2017-06-28,109.8499984741211,109.87999725341797,109.68000030517578,109.86000061035156,99.46817779541016,12184400,242.5,243.72000122070312,242.22999572753906,243.49000549316406,227.16555786132812,70042600
2017-06-29,109.52999877929688,109.68000030517578,109.47000122070312,109.6500015258789,99.2780532836914,3377200,243.66000366210938,243.72000122070312,239.9600067138672,241.35000610351562,225.1690216064453,106949700
2017-06-30,109.62000274658203,109.62999725341797,109.45999908447266,109.51000213623047,99.15127563476562,2626900,242.27999877929688,242.7100067138672,241.5800018310547,241.8000030517578,225.58885192871094,86820700
2017-07-03,109.30000305175781,109.30000305175781,109.01000213623047,109.08999633789062,98.974365234375,1817300,242.8800048828125,243.3800048828125,242.2100067138672,242.2100067138672,225.97140502929688,39153800
2017-07-05,109.08000183105469,109.18000030517578,109.0,109.1500015258789,99.02877807617188,4288600,242.6300048828125,243.00999450683594,241.6999969482422,242.77000427246094,226.49383544921875,54427600
2017-07-06,108.94999694824219,109.0,108.81999969482422,108.94000244140625,98.83829498291016,2284900,241.88999938964844,242.02999877929688,240.33999633789062,240.5500030517578,224.4226837158203,65400800
2017-07-07,108.88999938964844,108.94999694824219,108.83000183105469,108.9000015258789,98.80195617675781,2727400,241.2100067138672,242.27999877929688,240.55999755859375,242.11000061035156,225.87808227539062,57972300
2017-07-10,108.97000122070312,109.0199966430664,108.88999938964844,108.94999694824219,98.84735107421875,2386400,242.11000061035156,242.8000030517578,241.75999450683594,242.3699951171875,226.12063598632812,36663300
2017-07-11,108.97000122070312,109.0999984741211,108.93000030517578,109.05000305175781,98.9380874633789,1969100,242.3699951171875,242.5500030517578,240.85000610351562,242.19000244140625,225.9527130126953,50354600
2017-07-12,109.37999725341797,109.43000030517578,109.26000213623047,109.37999725341797,99.23748016357422,2129900,243.3000030517578,244.1999969482422,243.3000030517578,244.00999450683594,227.6507110595703,59610400
2017-07-13,109.29000091552734,109.30999755859375,109.12999725341797,109.26000213623047,99.12857818603516,1568300,244.02000427246094,244.5500030517578,243.75999450683594,244.4199981689453,228.033203125,39471600
2017-07-14,109.54000091552734,109.55999755859375,109.29000091552734,109.37000274658203,99.22840881347656,1916600,244.4199981689453,245.97000122070312,244.30999755859375,245.55999755859375,229.0968017578125,60262700
2017-07-17,109.4000015258789,109.4800033569336,109.31999969482422,109.41999816894531,99.27375793457031,4078500,245.47000122070312,245.91000366210938,245.3300018310547,245.52999877929688,229.0687713623047,33531900
2017-07-18,109.63999938964844,109.70999908447266,109.58000183105469,109.66999816894531,99.50057983398438,2878400,245.05999755859375,245.72000122070312,244.6699981689453,245.66000366210938,229.19007873535156,42742500
2017-07-19,109.72000122070312,109.75,109.62999725341797,109.69999694824219,99.5278091430664,1577700,246.02000427246094,247.0,246.00999450683594,246.99000549316406,230.430908203125,51034300
2017-07-20,109.8499984741211,109.87999725341797,109.69999694824219,109.7300033569336,99.55500030517578,1802600,247.27999877929688,247.4199981689453,246.47000122070312,247.10000610351562,230.53353881835938,47135200
2017-07-21,109.87999725341797,109.95999908447266,109.83000183105469,109.91999816894531,99.72737884521484,1531700,246.44000244140625,246.91000366210938,246.17999267578125,246.8800048828125,230.3282928466797,82340800
2017-07-24,109.83999633789062,109.91999816894531,109.76000213623047,109.81999969482422,99.63666534423828,1946000,246.7899932861328,246.97999572753906,246.27999877929688,246.82000732421875,230.2722930908203,46622300
2017-07-25,109.5999984741211,109.62999725341797,109.38999938964844,109.43000030517578,99.28282165527344,2601700,247.67999267578125,247.8000030517578,247.16000366210938,247.4199981689453,230.83206176757812,54915600
2017-07-26,109.37000274658203,109.70999908447266,109.3499984741211,109.63999938964844,99.47337341308594,2249800,247.75,247.7899932861328,247.1300048828125,247.42999267578125,230.84141540527344,47575400
2017-07-27,109.51000213623047,109.58999633789062,109.43000030517578,109.4800033569336,99.32817840576172,1868600,247.9600067138672,248.0,245.67999267578125,247.1999969482422,230.6267852783203,70766600
2017-07-28,109.54000091552734,109.69999694824219,109.48999786376953,109.69999694824219,99.5278091430664,1894200,246.64999389648438,247.05999755859375,246.1300048828125,246.91000366210938,230.35629272460938,50088400
2017-07-31,109.69000244140625,109.7300033569336,109.58000183105469,109.6500015258789,99.4824447631836,2363000,247.3699951171875,247.47999572753906,246.52999877929688,246.77000427246094,230.2256622314453,65838700
2017-08-01,109.37999725341797,109.72000122070312,109.36000061035156,109.72000122070312,99.75517272949219,2338900,247.4600067138672,247.5,246.72000122070312,247.32000732421875,230.73878479003906,55050400
2017-08-02,109.70999908447266,109.7699966430664,109.63999938964844,109.63999938964844,99.68244934082031,2253300,247.47000122070312,247.60000610351562,246.3699951171875,247.44000244140625,230.85076904296875,47211200
2017-08-03,109.7699966430664,109.94000244140625,109.73999786376953,109.86000061035156,99.88247680664062,1485200,247.30999755859375,247.33999633789062,246.63999938964844,246.9600067138672,230.4029541015625,40856000
2017-08-04,109.69999694824219,109.72000122070312,109.54000091552734,109.68000030517578,99.71878814697266,2300900,247.52000427246094,247.7899932861328,246.97000122070312,247.41000366210938,230.82275390625,60191800
2017-08-07,109.69000244140625,109.72000122070312,109.61000061035156,109.66999816894531,99.7097396850586,2359800,247.49000549316406,247.8699951171875,247.3699951171875,247.8699951171875,231.2519073486328,31995000
2017-08-08,109.66999816894531,109.69000244140625,109.5,109.56999969482422,99.6187973022461,2570800,247.50999450683594,248.91000366210938,246.8300018310547,247.25999450683594,230.68280029296875,61719400
2017-08-09,109.87000274658203,109.87000274658203,109.66000366210938,109.66999816894531,99.7097396850586,2308900,246.47000122070312,247.30999755859375,246.05999755859375,247.25,230.67344665527344,62632600
2017-08-10,109.69999694824219,109.8499984741211,109.66999816894531,109.77999877929688,99.80973052978516,2004200,246.2899932861328,246.44000244140625,243.6999969482422,243.75999450683594,227.41744995117188,120479500
2017-08-11,109.75,109.94000244140625,109.68000030517578,109.87000274658203,99.89158630371094,1913300,244.02000427246094,244.8000030517578,243.75,244.1199951171875,227.75331115722656,74869900
2017-08-14,109.83999633789062,109.9000015258789,109.73999786376953,109.81999969482422,99.84610748291016,2293900,245.58999633789062,246.7899932861328,245.5500030517578,246.5399932861328,230.01101684570312,73291900
2017-08-15,109.55999755859375,109.72000122070312,109.55999755859375,109.66000366210938,99.70062255859375,2177400,246.97999572753906,247.0,246.16000366210938,246.50999450683594,229.9830780029297,55242700
2017-08-16,109.54000091552734,109.93000030517578,109.54000091552734,109.86000061035156,99.88247680664062,1956500,247.11000061035156,247.57000732421875,246.4499969482422,246.94000244140625,230.3842315673828,56715500
2017-08-17,109.83000183105469,110.0199966430664,109.77999877929688,110.0199966430664,100.02793884277344,5403500,246.24000549316406,246.60000610351562,243.08999633789062,243.08999633789062,226.7923583984375,128490400
2017-08-18,110.05000305175781,110.13999938964844,109.88999938964844,109.94999694824219,99.96430969238281,1564800,242.89999389648438,244.19000244140625,242.1999969482422,242.7100067138672,226.4378662109375,136748000
2017-08-21,110.01000213623047,110.08999633789062,109.97000122070312,110.02999877929688,100.03702545166016,1717600,242.63999938964844,243.1999969482422,241.8300018310547,242.89999389648438,226.6151123046875,65469700
2017-08-22,109.98999786376953,110.0199966430664,109.87000274658203,109.93000030517578,99.94613647460938,1992300,243.57000732421875,245.6199951171875,243.5500030517578,245.44000244140625,228.9848175048828,63140100
2017-08-23,110.08000183105469,110.19000244140625,110.01000213623047,110.18000030517578,100.17341613769531,1894900,244.3300018310547,245.0500030517578,244.16000366210938,244.55999755859375,228.163818359375,50203800
2017-08-24,110.06999969482422,110.16000366210938,109.98999786376953,110.04000091552734,100.04613494873047,2102100,245.0,245.17999267578125,243.75,243.99000549316406,227.63204956054688,50741700
2017-08-25,110.05000305175781,110.19000244140625,110.01000213623047,110.12000274658203,100.11885070800781,2326800,244.89999389648438,245.61000061035156,244.38999938964844,244.55999755859375,228.163818359375,64445900
2017-08-28,110.16999816894531,110.23999786376953,110.0999984741211,110.16000366210938,100.15523529052734,4476000,245.1699981689453,245.1999969482422,244.08999633789062,244.57000732421875,228.1731719970703,40565600
2017-08-29,110.4800033569336,110.48999786376953,110.26000213623047,110.31999969482422,100.30068969726562,2092200,243.05999755859375,245.14999389648438,242.92999267578125,244.85000610351562,228.4343719482422,51135700
2017-08-30,110.2699966430664,110.33000183105469,110.23999786376953,110.30000305175781,100.28250122070312,1505700,244.8300018310547,246.32000732421875,244.6199951171875,246.00999450683594,229.5166015625,62030800
2017-08-31,110.30999755859375,110.45999908447266,110.30999755859375,110.44999694824219,100.41887664794922,5308300,246.72000122070312,247.77000427246094,246.0500030517578,247.49000549316406,230.89739990234375,103803900
2017-09-01,110.19000244140625,110.22000122070312,109.91000366210938,109.97000122070312,100.19110870361328,2824200,247.9199981689453,248.3300018310547,247.6699981689453,247.83999633789062,231.2239532470703,62007000
2017-09-05,110.2699966430664,110.5,110.20999908447266,110.41999816894531,100.6010971069336,2257000,247.25999450683594,247.52000427246094,244.9499969482422,246.05999755859375,229.5632781982422,91398800
2017-09-06,110.41999816894531,110.5199966430664,110.2300033569336,110.30000305175781,100.49176025390625,2720200,246.83999633789062,247.27999877929688,246.22999572753906,246.89999389648438,230.346923828125,57916900
2017-09-07,110.43000030517578,110.66000366210938,110.41999816894531,110.56999969482422,100.73776245117188,1648800,247.25,247.27000427246094,246.39999389648438,246.8699951171875,230.31893920898438,58034700
2017-09-08,110.54000091552734,110.58000183105469,110.43000030517578,110.44000244140625,100.61931610107422,2363200,246.5399932861328,247.11000061035156,246.3000030517578,246.5800018310547,230.04835510253906,63832800
2017-09-11,110.2699966430664,110.29000091552734,110.0999984741211,110.13999938964844,100.34599304199219,2492700,248.0399932861328,249.3000030517578,248.02000427246094,249.2100067138672,232.50205993652344,71364800
2017-09-12,110.04000091552734,110.05999755859375,109.91999816894531,109.9800033569336,100.20021057128906,2403600,249.6300048828125,250.08999633789062,249.4199981689453,250.0500030517578,233.28578186035156,56896000
2017-09-13,110.0,110.04000091552734,109.86000061035156,109.87000274658203,100.0999984741211,1304100,249.72000122070312,250.2100067138672,249.58999633789062,250.1699981689453,233.39768981933594,59228000
2017-09-14,109.80999755859375,109.97000122070312,109.80999755859375,109.93000030517578,100.15470123291016,1704200,249.8000030517578,250.32000732421875,249.60000610351562,250.08999633789062,233.32308959960938,95446300
2017-09-15,110.0,110.04000091552734,109.86000061035156,109.91000366210938,100.136474609375,2818000,248.69000244140625,249.2899932861328,248.57000732421875,249.19000244140625,233.6371612548828,95432400
2017-09-18,109.86000061035156,109.9000015258789,109.7699966430664,109.86000061035156,100.09088897705078,1946300,249.61000061035156,250.1199951171875,249.27999877929688,249.72000122070312,234.1341094970703,46235200
2017-09-19,109.91000366210938,109.95999908447266,109.79000091552734,109.80000305175781,100.03623962402344,1407200,250.0,250.07000732421875,249.60000610351562,249.97000122070312,234.36846923828125,47108100
2017-09-20,109.83999633789062,109.91999816894531,109.58999633789062,109.70999908447266,99.95423126220703,1356800,250.07000732421875,250.19000244140625,248.9199981689453,250.05999755859375,234.45285034179688,59574100
2017-09-21,109.81999969482422,109.8499984741211,109.68000030517578,109.69000244140625,99.93601989746094,2210900,249.8800048828125,249.97999572753906,249.19000244140625,249.38999938964844,233.82469177246094,48211400
2017-09-22,109.86000061035156,109.9000015258789,109.75,109.7699966430664,100.00889587402344,1461800,249.0500030517578,249.6300048828125,249.02000427246094,249.44000244140625,233.87156677246094,51214000
2017-09-25,109.8499984741211,110.04000091552734,109.81999969482422,110.02999877929688,100.24578094482422,3937600,249.14999389648438,249.5500030517578,248.0800018310547,248.92999267578125,233.3933868408203,57064400
2017-09-26,109.94999694824219,110.0199966430664,109.87999725341797,109.98999786376953,100.2093505859375,2749900,249.4199981689453,249.6999969482422,248.80999755859375,249.0800018310547,233.53402709960938,54082000
2017-09-27,109.66999816894531,109.75,109.5999984741211,109.66999816894531,99.91778564453125,3042800,249.8800048828125,250.49000549316406,248.8699951171875,250.0500030517578,234.44349670410156,81001400
2017-09-28,109.58000183105469,109.72000122070312,109.51000213623047,109.68000030517578,99.92686462402344,1702500,249.72999572753906,250.44000244140625,249.6300048828125,250.35000610351562,234.7247772216797,44778800
