,QQQ,QQQ,QQQ,QQQ,QQQ,QQQ,SPY,SPY,SPY,SPY,SPY,SPY
,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,
2016-03-18,107.45999908447266,107.63999938964844,106.80000305175781,107.37000274658203,102.9632568359375,37682300,204.1699981689453,204.77999877929688,203.8000030517578,204.3800048828125,185.91249084472656,138372400
2016-03-21,107.18000030517578,107.88999938964844,107.12000274658203,107.79000091552734,103.36601257324219,17288600,204.07000732421875,204.94000244140625,203.8000030517578,204.6699981689453,186.1763153076172,72926700
2016-03-22,107.18000030517578,108.37000274658203,107.16000366210938,108.12000274658203,103.6824722290039,18840300,203.75999450683594,205.22999572753906,203.57000732421875,204.55999755859375,186.07620239257812,97471900
2016-03-23,107.91000366210938,107.98999786376953,106.98999786376953,107.2300033569336,102.82898712158203,20912900,204.11000061035156,204.3300018310547,203.00999450683594,203.2100067138672,184.84823608398438,81052500
2016-03-24,106.70999908447266,107.29000091552734,106.52999877929688,107.26000213623047,102.85774993896484,19017300,202.0,203.16000366210938,201.74000549316406,203.1199951171875,184.766357421875,84360900
2016-03-28,107.55999755859375,107.58000183105469,106.91999816894531,107.11000061035156,102.71392059326172,13892300,203.61000061035156,203.86000061035156,202.7100067138672,203.24000549316406,184.87548828125,62408200
2016-03-29,106.91000366210938,108.9000015258789,106.7300033569336,108.83000183105469,104.36332702636719,29963900,202.75999450683594,205.25,202.39999389648438,205.1199951171875,186.58563232421875,92922900
2016-03-30,109.4800033569336,110.04000091552734,109.12999725341797,109.36000061035156,104.87158203125,23807200,206.3000030517578,206.8699951171875,205.58999633789062,206.02000427246094,187.40432739257812,86365300
2016-03-31,109.27999877929688,109.69000244140625,109.02999877929688,109.19999694824219,104.71812438964844,21447200,205.91000366210938,206.41000366210938,205.3300018310547,205.52000427246094,186.9495086669922,94584100
2016-04-01,108.54000091552734,110.4000015258789,108.38999938964844,110.36000061035156,105.83052825927734,26389000,204.35000610351562,207.13999938964844,203.97999572753906,206.9199981689453,188.22296142578125,114423500
2016-04-04,110.36000061035156,110.44000244140625,109.68000030517578,109.94000244140625,105.42776489257812,17163000,206.8300018310547,207.07000732421875,205.88999938964844,206.25,187.61349487304688,63497000
2016-04-05,109.08999633789062,109.5,108.73999786376953,108.87999725341797,104.41126251220703,20107900,204.6699981689453,206.25999450683594,203.88999938964844,204.19000244140625,185.7396697998047,99662200
2016-04-06,108.98999786376953,110.70999908447266,108.98999786376953,110.66999816894531,106.12779235839844,25056000,204.19000244140625,206.49000549316406,203.97999572753906,206.4199981689453,187.76815795898438,91839800
2016-04-07,110.02999877929688,110.2300033569336,108.61000061035156,109.08000183105469,104.60307312011719,28567200,205.13999938964844,205.55999755859375,203.08999633789062,203.9499969482422,185.52133178710938,113859000
2016-04-08,109.76000213623047,110.0199966430664,108.62000274658203,109.0,104.5263442993164,22898000,205.33999633789062,205.85000610351562,203.8699951171875,204.5,186.02162170410156,95040600
2016-04-11,109.47000122070312,110.0199966430664,108.58999633789062,108.5999984741211,104.14274597167969,25772100,205.25,206.07000732421875,203.91000366210938,204.02000427246094,185.5850372314453,83757500
2016-04-12,108.68000030517578,109.72000122070312,108.0199966430664,109.51000213623047,105.0154037475586,28564100,204.22000122070312,206.25,203.6999969482422,205.9199981689453,187.31333923339844,115350600
2016-04-13,110.3499984741211,111.08000183105469,110.20999908447266,110.91000366210938,106.35796356201172,25356700,207.0,208.10000610351562,206.83999633789062,208.0,189.2053680419922,96336400
2016-04-14,110.93000030517578,111.33000183105469,110.0,110.91999816894531,106.36754608154297,17199700,208.07000732421875,208.60000610351562,207.60000610351562,208.00999450683594,189.2144775390625,65212900
2016-04-15,110.83000183105469,111.05999755859375,110.36000061035156,110.63999938964844,106.09902954101562,21353300,208.00999450683594,208.1699981689453,207.39999389648438,207.77999877929688,189.0052490234375,75761600
2016-04-18,110.31999969482422,111.2699966430664,110.25,111.2300033569336,106.66482543945312,17126100,207.77999877929688,209.27999877929688,207.0,209.24000549316406,190.33334350585938,82531000
2016-04-19,111.44000244140625,111.44000244140625,109.87999725341797,110.55000305175781,106.01275634765625,42481400,209.74000549316406,210.1999969482422,208.94000244140625,209.89999389648438,190.93368530273438,88316100
2016-04-20,110.55000305175781,111.1500015258789,110.16999816894531,110.63999938964844,106.09902954101562,18078300,209.9499969482422,210.9199981689453,209.38999938964844,210.10000610351562,191.11561584472656,81100300
2016-04-21,110.58000183105469,111.05000305175781,110.1500015258789,110.6500015258789,106.108642578125,20216000,210.1199951171875,210.25,208.64999389648438,208.97000122070312,190.0877685546875,85695000
2016-04-22,109.20999908447266,109.72000122070312,108.12000274658203,108.9800033569336,104.50714874267578,39074000,208.5500030517578,209.2899932861328,207.91000366210938,208.97000122070312,190.0877685546875,99251700
2016-04-25,108.6500015258789,108.98999786376953,108.44999694824219,108.9800033569336,104.50714874267578,14351900,208.25999450683594,208.66000366210938,207.5399932861328,208.61000061035156,189.76025390625,66166500
2016-04-26,109.20999908447266,109.38999938964844,108.12000274658203,108.44999694824219,103.99890899658203,19118300,209.0399932861328,209.52000427246094,208.36000061035156,208.9199981689453,190.0422821044922,75864200
2016-04-27,107.33999633789062,107.83000183105469,106.69000244140625,107.58000183105469,103.16461944580078,33059800,208.47000122070312,209.80999755859375,208.0500030517578,209.35000610351562,190.43341064453125,77329400
2016-04-28,107.69999694824219,108.33000183105469,106.06999969482422,106.27999877929688,101.91797637939453,29818200,208.4600067138672,209.75999450683594,206.9600067138672,207.4499969482422,188.70506286621094,97216200
2016-04-29,106.27999877929688,106.5,104.87999725341797,105.72000122070312,101.3809585571289,67502800,206.72000122070312,207.1300048828125,205.02999877929688,206.3300018310547,187.686279296875,142424100
2016-05-02,105.98999786376953,106.87000274658203,105.55000305175781,106.72000122070312,102.33993530273438,24813800,206.9199981689453,208.17999267578125,206.41000366210938,207.97000122070312,189.1781005859375,62188000
2016-05-03,105.95999908447266,106.44000244140625,105.44999694824219,105.7300033569336,101.39056396484375,38569400,206.52000427246094,206.8000030517578,205.27999877929688,206.16000366210938,187.53164672851562,106422100
2016-05-04,105.08999633789062,105.4800033569336,104.79000091552734,105.05000305175781,100.73845672607422,27474500,204.99000549316406,205.85000610351562,204.4199981689453,205.00999450683594,186.48553466796875,92243800
2016-05-05,105.43000030517578,105.66000366210938,104.80999755859375,105.0199966430664,100.70967864990234,20788100,205.55999755859375,205.97999572753906,204.47000122070312,204.97000122070312,186.44920349121094,67619200
2016-05-06,104.5,105.5999984741211,104.4000015258789,105.58000183105469,101.24669647216797,30758500,204.05999755859375,205.77000427246094,203.8800048828125,205.72000122070312,187.1314239501953,89315000
2016-05-09,105.58999633789062,106.37000274658203,105.54000091552734,105.87999725341797,101.53437805175781,19289600,205.57000732421875,206.39999389648438,205.36000061035156,205.88999938964844,187.28604125976562,74374900
2016-05-10,106.26000213623047,107.37999725341797,106.06999969482422,107.33000183105469,102.92489624023438,21178900,206.72000122070312,208.47000122070312,206.63999938964844,208.4499969482422,189.61474609375,77472200
2016-05-11,107.16999816894531,107.48999786376953,106.33000183105469,106.36000061035156,101.99468231201172,20966300,207.91000366210938,208.5399932861328,206.5,206.5,187.84092712402344,81727000
2016-05-12,106.61000061035156,106.73999786376953,105.13999938964844,105.88999938964844,101.54399108886719,29196300,207.2899932861328,207.49000549316406,205.3699951171875,206.55999755859375,187.8955078125,89586300
2016-05-13,105.80000305175781,106.44999694824219,105.29000091552734,105.5,101.16998291015625,21059300,206.2100067138672,206.86000061035156,204.3800048828125,204.75999450683594,186.2581329345703,96474600
2016-05-16,105.66000366210938,107.20999908447266,105.55999755859375,106.81999969482422,102.43582153320312,18311900,204.9600067138672,207.33999633789062,204.88999938964844,206.77999877929688,188.0956573486328,77486800
2016-05-17,106.7300033569336,107.04000091552734,105.19999694824219,105.4800033569336,101.15081024169922,29932700,206.4600067138672,206.8000030517578,204.22999572753906,204.85000610351562,186.34005737304688,114924900
2016-05-18,105.23999786376953,106.43000030517578,105.04000091552734,105.86000061035156,101.51521301269531,27524400,204.44000244140625,206.3000030517578,203.6300048828125,204.91000366210938,186.3945770263672,120062100
2016-05-19,105.44999694824219,105.70999908447266,104.54000091552734,105.30999755859375,100.98779296875,27334600,204.05999755859375,204.5399932861328,202.77999877929688,204.1999969482422,185.74871826171875,115430500
2016-05-20,105.7300033569336,106.9000015258789,105.66999816894531,106.47000122070312,102.10018920898438,29549600,204.9199981689453,206.10000610351562,204.86000061035156,205.49000549316406,186.9221954345703,104990400
2016-05-23,106.58999633789062,106.97000122070312,106.2300033569336,106.33000183105469,101.9659423828125,15729800,205.50999450683594,205.83999633789062,204.99000549316406,205.2100067138672,186.66749572753906,58682600
2016-05-24,106.91999816894531,108.58999633789062,106.88999938964844,108.45999908447266,104.00850677490234,29931300,206.1699981689453,208.24000549316406,206.13999938964844,207.8699951171875,189.0871124267578,93537800
2016-05-25,108.87000274658203,109.56999969482422,108.68000030517578,109.23999786376953,104.75648498535156,37951700,208.6699981689453,209.77000427246094,207.8699951171875,209.27999877929688,190.3697052001953,76621400
2016-05-26,109.3499984741211,109.69999694824219,109.08999633789062,109.55999755859375,105.06334686279297,21885900,209.44000244140625,209.7100067138672,208.97000122070312,209.33999633789062,190.42430114746094,55280700
2016-05-27,109.62999725341797,110.13999938964844,109.61000061035156,110.12999725341797,105.60997009277344,19870000,209.52999877929688,210.25,209.47000122070312,210.24000549316406,191.24301147460938,64211200
2016-05-31,110.27999877929688,110.51000213623047,109.77999877929688,110.33999633789062,105.81131744384766,24366100,210.55999755859375,210.69000244140625,209.17999267578125,209.83999633789062,190.87913513183594,109879400
2016-06-01,110.0,110.5999984741211,109.91000366210938,110.3499984741211,105.82096099853516,19571500,209.1199951171875,210.47999572753906,208.88999938964844,210.27000427246094,191.2703094482422,69936200
2016-06-02,110.12999725341797,110.58999633789062,109.52999877929688,110.58000183105469,106.04149627685547,15696600,209.8000030517578,210.92999267578125,209.24000549316406,210.91000366210938,191.85243225097656,63044700
2016-06-03,110.37000274658203,110.41999816894531,109.33999633789062,110.05999755859375,105.5428466796875,20269900,210.25,210.69000244140625,208.86000061035156,210.27999877929688,191.27938842773438,101757100
2016-06-06,110.26000213623047,110.75,110.06999969482422,110.45999908447266,105.92642211914062,12502400,210.6999969482422,211.77000427246094,210.50999450683594,211.35000610351562,192.25270080566406,64887000
2016-06-07,110.5199966430664,110.62999725341797,110.12999725341797,110.18000030517578,105.65790557861328,12184300,211.52999877929688,212.33999633789062,211.5,211.67999267578125,192.5528564453125,60974800
2016-06-08,110.37000274658203,110.5999984741211,109.95999908447266,110.37000274658203,105.84012603759766,14568700,211.83999633789062,212.52000427246094,211.69000244140625,212.3699951171875,193.18052673339844,66170900
2016-06-09,109.91999816894531,110.30999755859375,109.70999908447266,110.19000244140625,105.66751098632812,17571600,211.50999450683594,212.22000122070312,211.19000244140625,212.0800018310547,192.91671752929688,73786900
2016-06-10,109.19000244140625,109.4000015258789,108.55999755859375,108.94000244140625,104.46880340576172,32965000,210.4600067138672,210.86000061035156,209.42999267578125,210.07000732421875,191.08837890625,113829200
2016-06-13,108.31999969482422,108.93000030517578,107.88999938964844,108.02999877929688,103.59616088867188,25154700,209.36000061035156,210.3699951171875,208.35000610351562,208.4499969482422,189.61474609375,117751200
2016-06-14,107.73999786376953,108.41999816894531,107.23999786376953,108.02999877929688,103.59616088867188,24588500,208.0,208.74000549316406,206.9199981689453,208.0399932861328,189.24179077148438,125059300
2016-06-15,108.29000091552734,108.44000244140625,107.54000091552734,107.72000122070312,103.29888916015625,24605700,208.0399932861328,209.36000061035156,207.52999877929688,207.75,188.9779815673828,109124500
2016-06-16,107.19000244140625,108.13999938964844,106.5,108.04000091552734,103.60575103759766,32079900,207.75,208.57000732421875,205.58999633789062,208.3699951171875,189.54193115234375,149533100
2016-06-17,107.52999877929688,107.68000030517578,106.23999786376953,106.48999786376953,102.39134979248047,29208800,207.1699981689453,207.1999969482422,205.75,206.52000427246094,188.83607482910156,117055700
2016-06-20,107.7300033569336,108.23999786376953,107.08000183105469,107.16000366210938,103.03556060791016,20562800,208.82000732421875,209.61000061035156,207.75,207.85000610351562,190.05218505859375,82789600
2016-06-21,107.30000305175781,107.72000122070312,107.0999984741211,107.5,103.36247253417969,22804100,208.3000030517578,208.9199981689453,207.77999877929688,208.44000244140625,190.59169006347656,72461700
2016-06-22,107.55999755859375,108.19000244140625,107.1500015258789,107.23999786376953,103.11250305175781,22724200,208.64999389648438,209.5,207.92999267578125,208.10000610351562,190.28079223632812,95560500
2016-06-23,108.06999969482422,108.79000091552734,107.62000274658203,108.7699966430664,104.5835952758789,18714200,209.80999755859375,210.8699951171875,209.27000427246094,210.80999755859375,192.7587127685547,102731400
2016-06-24,104.9000015258789,106.5,104.05999755859375,104.29000091552734,100.27603149414062,68012700,203.6300048828125,210.85000610351562,202.72000122070312,203.24000549316406,185.83694458007812,333444400
2016-06-27,103.5999984741211,103.5999984741211,101.75,102.22000122070312,98.28569793701172,48222600,201.58999633789062,201.60000610351562,198.64999389648438,199.60000610351562,182.50860595703125,230775800
2016-06-28,103.3499984741211,104.51000213623047,103.30000305175781,104.45999908447266,100.43949127197266,28260600,201.47999572753906,203.22999572753906,201.1199951171875,203.1999969482422,185.80038452148438,159382400
2016-06-29,105.27999877929688,106.52999877929688,105.2300033569336,106.30999755859375,102.2182846069336,31356700,204.83999633789062,206.92999267578125,204.72000122070312,206.66000366210938,188.96408081054688,137328600
2016-06-30,106.48999786376953,107.61000061035156,106.12999725341797,107.54000091552734,103.40093994140625,36300800,207.2100067138672,209.5399932861328,206.55999755859375,209.47999572753906,191.54257202148438,165021900
2016-07-01,107.48999786376953,108.4800033569336,107.44999694824219,108.08000183105469,103.92015075683594,19902800,209.47999572753906,210.49000549316406,209.2899932861328,209.9199981689453,191.9449462890625,106055300
2016-07-05,107.51000213623047,107.66000366210938,106.83999633789062,107.41999816894531,103.28557586669922,21167900,208.9499969482422,209.0800018310547,207.7100067138672,208.41000366210938,190.56419372558594,109803700
2016-07-06,106.91000366210938,108.3499984741211,106.56999969482422,108.30000305175781,104.13169860839844,24579300,207.8300018310547,209.8000030517578,207.05999755859375,209.66000366210938,191.7071990966797,96021500
2016-07-07,108.4000015258789,108.86000061035156,108.11000061035156,108.62000274658203,104.43939208984375,19161700,209.8699951171875,210.64999389648438,208.6300048828125,209.52999877929688,191.5883026123047,85593800
2016-07-08,109.19999694824219,110.36000061035156,109.0199966430664,110.30000305175781,106.0547103881836,29457900,211.0500030517578,212.94000244140625,210.77999877929688,212.64999389648438,194.441162109375,133971000
2016-07-11,110.66999816894531,111.33999633789062,110.66000366210938,110.93000030517578,106.66048431396484,20218500,213.19000244140625,214.07000732421875,212.9499969482422,213.39999389648438,195.126953125,73633900
2016-07-12,111.61000061035156,111.79000091552734,111.33999633789062,111.48999786376953,107.19892120361328,21906100,214.52999877929688,215.3000030517578,213.42999267578125,214.9499969482422,196.544189453125,101275600
2016-07-13,111.75,111.81999969482422,111.20999908447266,111.22000122070312,106.93929290771484,21107800,215.44000244140625,215.4499969482422,214.35000610351562,214.9199981689453,196.5167694091797,87324100
2016-07-14,111.95999908447266,112.19000244140625,111.69999694824219,111.9800033569336,107.6700439453125,20871000,216.39999389648438,216.6699981689453,215.66000366210938,216.1199951171875,197.614013671875,91230900
2016-07-15,112.23999786376953,112.30000305175781,111.55000305175781,111.80000305175781,107.49698638916016,17999300,216.77999877929688,217.00999450683594,215.30999755859375,215.8300018310547,197.348876953125,107155400
2016-07-18,111.87000274658203,112.73999786376953,111.8499984741211,112.54000091552734,108.20850372314453,20713900,215.97000122070312,216.60000610351562,215.6699981689453,216.41000366210938,197.87918090820312,58725900
2016-07-19,112.1500015258789,112.4800033569336,111.93000030517578,112.12999725341797,107.81427001953125,18936700,215.9199981689453,216.22999572753906,215.6300048828125,216.19000244140625,197.67803955078125,54345700
2016-07-20,112.73999786376953,113.6500015258789,112.5999984741211,113.44000244140625,109.07386016845703,24997900,216.19000244140625,217.3699951171875,216.19000244140625,217.08999633789062,198.50096130371094,58159500
2016-07-21,113.5199966430664,113.73999786376953,112.87000274658203,113.18000030517578,108.82386779785156,18885400,216.9600067138672,217.22000122070312,215.75,216.27000427246094,197.751220703125,67777300
2016-07-22,113.26000213623047,113.77999877929688,112.91000366210938,113.6500015258789,109.27577209472656,20003400,216.41000366210938,217.3000030517578,216.10000610351562,217.24000549316406,198.63812255859375,62787500
2016-07-25,113.55999755859375,113.69000244140625,113.27999877929688,113.66000366210938,109.285400390625,12968100,217.0,217.05999755859375,215.97000122070312,216.64999389648438,198.09864807128906,55873100
2016-07-26,113.62000274658203,114.19999694824219,113.22000122070312,113.79000091552734,109.41039276123047,21223800,216.52999877929688,217.1699981689453,215.75999450683594,216.75,198.19009399414062,70080500
2016-07-27,114.75,114.87999725341797,114.0999984741211,114.58000183105469,110.16999053955078,27646100,217.19000244140625,217.27000427246094,215.6199951171875,216.52000427246094,197.9797821044922,84083900
2016-07-28,114.76000213623047,115.11000061035156,114.4000015258789,114.9800033569336,110.55460357666016,16939700,216.2899932861328,217.11000061035156,215.75,216.77000427246094,198.20834350585938,65035700
2016-07-29,115.23999786376953,115.54000091552734,114.87000274658203,115.2300033569336,110.79497528076172,22385300,216.4600067138672,217.5399932861328,216.1300048828125,217.1199951171875,198.52838134765625,79519400
2016-08-01,115.30999755859375,116.12999725341797,115.16999816894531,115.83999633789062,111.38147735595703,13990100,217.19000244140625,217.64999389648438,216.41000366210938,216.94000244140625,198.36380004882812,73311400
2016-08-02,115.66999816894531,115.7699966430664,114.22000122070312,114.95999908447266,110.53533935546875,21278400,216.64999389648438,216.8300018310547,214.57000732421875,215.5500030517578,197.0928497314453,92295500
2016-08-03,114.87000274658203,115.3499984741211,114.80000305175781,115.33999633789062,110.9007339477539,15011300,215.47999572753906,216.25,215.1300048828125,216.17999267578125,197.6688690185547,53993600
2016-08-04,115.30000305175781,115.77999877929688,115.02999877929688,115.66999816894531,111.21802520751953,12835300,216.30999755859375,216.77999877929688,214.25,216.41000366210938,197.87918090820312,46585500
2016-08-05,116.26000213623047,117.04000091552734,116.12999725341797,116.77999877929688,112.28530883789062,23196600,216.41000366210938,218.22999572753906,216.41000366210938,218.17999267578125,199.4976348876953,71892200
2016-08-08,116.83999633789062,116.87000274658203,116.27999877929688,116.6500015258789,112.16031646728516,12358200,218.39999389648438,218.52000427246094,217.74000549316406,218.0500030517578,199.37876892089844,39906500
2016-08-09,116.73999786376953,117.29000091552734,116.66999816894531,116.91999816894531,112.419921875,13276500,218.1300048828125,218.75999450683594,217.8000030517578,218.17999267578125,199.4976348876953,51251700
2016-08-10,116.98999786376953,117.0199966430664,116.30999755859375,116.62000274658203,112.13146209716797,14688400,218.30999755859375,218.39999389648438,217.22999572753906,217.63999938964844,199.00387573242188,57941100
2016-08-11,117.0199966430664,117.37000274658203,116.77999877929688,117.12000274658203,112.61222839355469,12969800,218.25999450683594,218.94000244140625,217.9499969482422,218.64999389648438,199.92739868164062,72504300
2016-08-12,116.91999816894531,117.20999908447266,116.79000091552734,117.19999694824219,112.68914794921875,19379000,218.2899932861328,218.7100067138672,217.99000549316406,218.4600067138672,199.75364685058594,61313500
2016-08-15,117.3499984741211,117.97000122070312,117.30999755859375,117.69999694824219,113.16988372802734,11777800,218.88999938964844,219.5,218.8800048828125,219.08999633789062,200.32974243164062,49813500
2016-08-16,117.4800033569336,117.48999786376953,117.02999877929688,117.05000305175781,112.544921875,14161400,218.60000610351562,218.67999267578125,217.9600067138672,217.9600067138672,199.29649353027344,53213600
2016-08-17,117.08000183105469,117.30000305175781,116.43000030517578,117.26000213623047,112.74683380126953,15980300,218.0,218.52999877929688,217.02000427246094,218.3699951171875,199.67137145996094,75134300
2016-08-18,117.1500015258789,117.45999908447266,116.94999694824219,117.29000091552734,112.77567291259766,10036300,218.33999633789062,218.89999389648438,218.2100067138672,218.86000061035156,200.11941528320312,52989300
2016-08-19,117.08000183105469,117.5199966430664,116.76000213623047,117.26000213623047,112.74683380126953,18743000,218.30999755859375,218.75,217.74000549316406,218.5399932861328,199.82684326171875,75443000
2016-08-22,117.08999633789062,117.55000305175781,116.87000274658203,117.3499984741211,112.8333740234375,14500600,218.25999450683594,218.8000030517578,217.8300018310547,218.52999877929688,199.81765747070312,61368800
2016-08-23,117.80999755859375,118.01000213623047,117.51000213623047,117.55999755859375,113.03529357910156,11997900,219.25,219.60000610351562,218.89999389648438,218.97000122070312,200.219970703125,53399200
2016-08-24,117.4800033569336,117.63999938964844,116.41000366210938,116.80000305175781,112.30452728271484,17728700,218.8000030517578,218.91000366210938,217.36000061035156,217.85000610351562,199.19590759277344,71728900
2016-08-25,116.5,116.97000122070312,116.36000061035156,116.61000061035156,112.12185668945312,24266300,217.39999389648438,218.19000244140625,217.22000122070312,217.6999969482422,199.05874633789062,69224800
2016-08-26,116.6500015258789,117.54000091552734,116.08000183105469,116.77999877929688,112.28530883789062,23896000,217.9199981689453,219.1199951171875,216.25,217.2899932861328,198.68385314941406,122506300
2016-08-29,116.80999755859375,117.25,116.79000091552734,116.94000244140625,112.43916320800781,11184900,217.44000244140625,218.6699981689453,217.39999389648438,218.36000061035156,199.6622314453125,70502200
2016-08-30,116.75,117.08999633789062,116.16000366210938,116.55999755859375,112.07376861572266,19843300,218.25999450683594,218.58999633789062,217.35000610351562,218.0,199.3330535888672,58114500
2016-08-31,116.37999725341797,116.55999755859375,115.94999694824219,116.44000244140625,111.9583969116211,16169800,217.61000061035156,217.75,216.47000122070312,217.3800048828125,198.7661590576172,85269500
2016-09-01,116.4800033569336,116.87999725341797,115.91000366210938,116.73999786376953,112.2468490600586,20944700,217.3699951171875,217.72999572753906,216.02999877929688,217.38999938964844,198.77528381347656,97844200
2016-09-02,117.31999969482422,117.55999755859375,116.68000030517578,117.12000274658203,112.61222839355469,18088200,218.38999938964844,218.8699951171875,217.6999969482422,218.3699951171875,199.67137145996094,79293900
2016-09-06,117.31999969482422,117.8499984741211,117.05999755859375,117.8499984741211,113.31414031982422,18525200,218.6999969482422,219.1199951171875,217.86000061035156,219.02999877929688,200.2748565673828,56702100
2016-09-07,117.95999908447266,118.12000274658203,117.47000122070312,117.91999816894531,113.38143920898438,17546900,218.83999633789062,219.22000122070312,218.3000030517578,219.00999450683594,200.25656127929688,76554900
2016-09-08,117.56999969482422,117.5999984741211,116.91999816894531,117.2300033569336,112.71797943115234,20125300,218.6199951171875,218.94000244140625,218.14999389648438,218.50999450683594,199.79937744140625,74102900
2016-09-09,116.25,116.51000213623047,114.26000213623047,114.27999877929688,109.88153839111328,50813300,216.97000122070312,217.02999877929688,213.25,213.27999877929688,195.01722717285156,221589100
2016-09-12,113.63999938964844,116.48999786376953,113.62999725341797,116.33000183105469,111.8526382446289,39646000,212.38999938964844,216.80999755859375,212.30999755859375,216.33999633789062,197.81515502929688,168110900
2016-09-13,115.75,116.08999633789062,114.7300033569336,115.29000091552734,110.85265350341797,45863900,214.83999633789062,215.14999389648438,212.5,213.22999572753906,194.97145080566406,182828800
2016-09-14,115.41000366210938,116.47000122070312,115.37999725341797,115.83999633789062,111.38147735595703,28221800,213.2899932861328,214.6999969482422,212.5,213.14999389648438,194.89834594726562,134185500
2016-09-15,115.87000274658203,117.81999969482422,115.86000061035156,117.63999938964844,113.11222076416016,38521400,212.9600067138672,215.72999572753906,212.75,215.27999877929688,196.84591674804688,134427900
2016-09-16,117.22000122070312,117.41000366210938,116.70999908447266,117.29000091552734,113.05823516845703,27596500,213.47999572753906,213.69000244140625,212.57000732421875,213.3699951171875,196.08502197265625,155236400
2016-09-19,117.58999633789062,117.94999694824219,116.55000305175781,116.77999877929688,112.56663513183594,16222900,214.1300048828125,214.8800048828125,213.02999877929688,213.41000366210938,196.1217803955078,80250500
2016-09-20,117.19999694824219,117.4800033569336,116.80000305175781,117.0,112.77871704101562,18078600,214.41000366210938,214.58999633789062,213.3800048828125,213.4199981689453,196.13099670410156,69665300
2016-09-21,117.5,118.31999969482422,116.80999755859375,118.1500015258789,113.88719940185547,31546800,214.24000549316406,216.02999877929688,213.44000244140625,215.82000732421875,198.33656311035156,110284400
2016-09-22,118.83999633789062,119.22000122070312,118.72000122070312,119.08999633789062,114.79327392578125,22614400,217.0,217.52999877929688,216.7100067138672,217.17999267578125,199.5863800048828,76678700
2016-09-23,119.0,119.0,118.16000366210938,118.33000183105469,114.06070709228516,22213400,216.72000122070312,216.8800048828125,215.8800048828125,215.99000549316406,198.49281311035156,73630900
2016-09-26,117.66000366210938,117.80000305175781,117.16999816894531,117.33999633789062,113.10643005371094,16403900,215.02000427246094,215.22999572753906,214.00999450683594,214.24000549316406,196.8845672607422,89827300
2016-09-27,117.26000213623047,118.55999755859375,117.1500015258789,118.5,114.22457122802734,20238400,214.0500030517578,215.67999267578125,213.6199951171875,215.57000732421875,198.1068115234375,78494800
2016-09-28,118.6500015258789,118.7699966430664,118.08999633789062,118.69999694824219,114.41734313964844,14794300,215.8300018310547,216.82000732421875,214.7100067138672,216.63999938964844,199.09011840820312,87411000
2016-09-29,118.5,118.72000122070312,117.33000183105469,117.83999633789062,113.58839416503906,27207500,216.39999389648438,216.8699951171875,214.0399932861328,214.67999267578125,197.28890991210938,128070600
2016-09-30,118.1500015258789,119.06999969482422,118.02999877929688,118.72000122070312,114.43663787841797,25543200,215.64999389648438,217.1199951171875,215.36000061035156,216.3000030517578,198.7776641845703,117202900
2016-10-03,118.56999969482422,118.69999694824219,118.08999633789062,118.55000305175781,114.27278137207031,19216400,215.82000732421875,216.0399932861328,215.0399932861328,215.77999877929688,198.29977416992188,83512100
2016-10-04,118.9000015258789,119.16000366210938,117.91999816894531,118.37000274658203,114.0992660522461,21239700,215.91000366210938,216.1699981689453,213.99000549316406,214.67999267578125,197.28890991210938,119948100
2016-10-05,118.72000122070312,119.16999816894531,118.66999816894531,118.79000091552734,114.50411987304688,14481300,215.41000366210938,216.1300048828125,215.3300018310547,215.6300048828125,198.1619415283203,72816000
2016-10-06,118.63999938964844,118.9800033569336,118.1500015258789,118.7300033569336,114.4462890625,11987100,215.3699951171875,216.0399932861328,214.74000549316406,215.77999877929688,198.29977416992188,62927400
2016-10-07,118.83999633789062,119.01000213623047,117.88999938964844,118.47000122070312,114.19564819335938,19984200,216.10000610351562,216.3000030517578,214.19000244140625,215.0399932861328,197.6197509765625,89788300
2016-10-10,119.08000183105469,119.4800033569336,119.02999877929688,119.22000122070312,114.9186019897461,19687300,216.16000366210938,216.6999969482422,215.99000549316406,216.16000366210938,198.64901733398438,51855000
2016-10-11,119.12000274658203,119.13999938964844,117.0,117.5199966430664,113.2799301147461,27774400,215.66000366210938,215.74000549316406,212.5800018310547,213.42999267578125,196.1401824951172,130367400
2016-10-12,117.62999725341797,117.81999969482422,117.05999755859375,117.41999816894531,113.18353271484375,14267800,213.58999633789062,214.32000732421875,213.00999450683594,213.7100067138672,196.3975067138672,73866100
2016-10-13,116.62000274658203,117.31999969482422,115.94000244140625,117.0,112.77871704101562,22821000,212.16000366210938,213.58999633789062,211.2100067138672,213.00999450683594,195.75421142578125,101357000
2016-10-14,117.58000183105469,118.05000305175781,117.06999969482422,117.13999938964844,112.91362762451172,21313300,214.14999389648438,214.69000244140625,213.02999877929688,213.1199951171875,195.85531616210938,93346200
2016-10-17,117.04000091552734,117.30000305175781,116.66999816894531,116.81999969482422,112.60518646240234,14182700,213.08999633789062,213.38999938964844,212.1699981689453,212.3800048828125,195.17523193359375,58275700
2016-10-18,118.20999908447266,118.41000366210938,117.80000305175781,117.86000061035156,113.60765838623047,19276700,214.24000549316406,214.30999755859375,213.27000427246094,213.7100067138672,196.3975067138672,76869700
