,^RUT,^RUT,^RUT,^RUT,^RUT,^RUT,QQQ,QQQ,QQQ,QQQ,QQQ,QQQ
,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,
2015-07-08,1239.0799560546875,1241.3499755859375,1226.52001953125,1228.9599609375,1228.9599609375,3608780000,107.19999694824219,107.33000183105469,105.88999938964844,106.08999633789062,100.88060760498047,39691500
2015-07-09,1240.1600341796875,1243.9599609375,1232.81005859375,1234.1500244140625,1234.1500244140625,3446810000,107.5,107.5999984741211,106.0199966430664,106.02999877929688,100.82355499267578,28381000
2015-07-10,1245.0,1252.8699951171875,1244.219970703125,1252.02001953125,1252.02001953125,3065070000,107.44000244140625,108.05000305175781,107.05000305175781,107.6500015258789,102.36398315429688,26415800
2015-07-13,1258.7900390625,1266.0999755859375,1258.7900390625,1265.3499755859375,1265.3499755859375,3096730000,108.58000183105469,109.62999725341797,108.56999969482422,109.54000091552734,104.16118621826172,25780700
2015-07-14,1265.300048828125,1274.1099853515625,1264.8699951171875,1273.3299560546875,1273.3299560546875,3002120000,109.69000244140625,110.55999755859375,109.62999725341797,110.26000213623047,104.8458480834961,21977200
2015-07-15,1273.800048828125,1273.800048828125,1263.010009765625,1264.52001953125,1264.52001953125,3261810000,110.47000122070312,110.80999755859375,110.06999969482422,110.37999725341797,104.9599609375,28631500
2015-07-16,1271.0999755859375,1275.9000244140625,1269.6600341796875,1272.8299560546875,1272.8299560546875,3227080000,111.29000091552734,111.95999908447266,111.06999969482422,111.94000244140625,106.44332885742188,29838900
2015-07-17,1273.6700439453125,1273.6700439453125,1263.8699951171875,1267.0899658203125,1267.0899658203125,3362750000,112.83999633789062,113.58999633789062,112.6500015258789,113.58999633789062,108.0123291015625,35926800
2015-07-20,1268.8199462890625,1268.8900146484375,1258.300048828125,1260.219970703125,1260.219970703125,3245870000,113.83000183105469,114.38999938964844,113.4800033569336,113.9800033569336,108.38316345214844,26539000
2015-07-21,1259.75,1265.43994140625,1252.0899658203125,1254.5699462890625,1254.5699462890625,3343690000,114.0199966430664,114.19999694824219,113.58000183105469,113.91000366210938,108.3166275024414,35468900
2015-07-22,1249.3699951171875,1259.760009765625,1248.6300048828125,1258.3499755859375,1258.3499755859375,3694070000,112.16999816894531,113.16999816894531,112.16999816894531,112.62000274658203,107.08995819091797,35575000
2015-07-23,1260.6600341796875,1262.5699462890625,1243.68994140625,1244.969970703125,1244.969970703125,3772810000,112.7300033569336,113.0999984741211,111.91000366210938,112.19999694824219,106.69056701660156,25698300
2015-07-24,1242.3900146484375,1243.5799560546875,1225.4300537109375,1225.989990234375,1225.989990234375,3870040000,112.80000305175781,113.0,110.93000030517578,111.0999984741211,105.64458465576172,30844700
2015-07-27,1219.2099609375,1220.72998046875,1212.3299560546875,1214.6099853515625,1214.6099853515625,3836750000,110.47000122070312,110.94999694824219,109.94000244140625,110.18000030517578,104.76979064941406,35994800
2015-07-28,1219.469970703125,1226.4100341796875,1205.18994140625,1224.5999755859375,1224.5999755859375,4117740000,110.66999816894531,111.3499984741211,109.79000091552734,111.12999725341797,105.67313385009766,33553500
2015-07-29,1223.97998046875,1232.3399658203125,1220.9300537109375,1229.5999755859375,1229.5999755859375,4038900000,111.37000274658203,111.79000091552734,110.94000244140625,111.55000305175781,106.07250213623047,26714100
2015-07-30,1226.0400390625,1233.0,1220.97998046875,1232.0699462890625,1232.0699462890625,3579410000,111.29000091552734,112.2699966430664,110.62000274658203,112.08000183105469,106.57645416259766,25438100
2015-07-31,1235.1700439453125,1244.97998046875,1232.949951171875,1238.6800537109375,1238.6800537109375,3681340000,112.43000030517578,112.48999786376953,111.72000122070312,111.94999694824219,106.45285034179688,22081700
2015-08-03,1238.3199462890625,1238.969970703125,1224.8699951171875,1231.7900390625,1231.7900390625,3476770000,111.97000122070312,112.27999877929688,110.86000061035156,111.5999984741211,106.12004852294922,25001800
2015-08-04,1232.52001953125,1237.199951171875,1226.3699951171875,1228.8499755859375,1228.8499755859375,3546710000,111.55000305175781,111.75,110.93000030517578,111.38999938964844,105.92034149169922,22132300
2015-08-05,1233.719970703125,1243.1600341796875,1229.510009765625,1231.75,1231.75,3968680000,112.01000213623047,113.0,111.87999725341797,112.25,106.73811340332031,28989900
2015-08-06,1232.43994140625,1232.77001953125,1207.77001953125,1215.8499755859375,1215.8499755859375,4246570000,112.3499984741211,112.5,109.94999694824219,110.44999694824219,105.0265121459961,42125400
2015-08-07,1209.47998046875,1211.9300537109375,1200.4100341796875,1206.9000244140625,1206.9000244140625,3602320000,110.18000030517578,110.56999969482422,109.4000015258789,110.30999755859375,104.89337921142578,30006800
2015-08-10,1212.4200439453125,1223.3900146484375,1212.4200439453125,1222.6700439453125,1222.6700439453125,3514460000,111.01000213623047,111.80999755859375,111.0,111.56999969482422,106.09151458740234,21500800
2015-08-11,1214.1400146484375,1218.6700439453125,1205.8699951171875,1211.1400146484375,1211.1400146484375,3708880000,110.9800033569336,111.41000366210938,109.52999877929688,110.13999938964844,104.73172760009766,36123300
2015-08-12,1203.1700439453125,1210.97998046875,1189.4200439453125,1208.97998046875,1208.97998046875,4269130000,109.37999725341797,110.73999786376953,108.22000122070312,110.5199966430664,105.09307098388672,41889000
2015-08-13,1208.5699462890625,1213.4100341796875,1203.6400146484375,1204.739990234375,1204.739990234375,3221300000,110.62999725341797,111.16000366210938,110.0999984741211,110.33999633789062,104.92190551757812,22510500
2015-08-14,1202.1099853515625,1212.7900390625,1199.4599609375,1212.68994140625,1212.68994140625,2795590000,110.08000183105469,110.66999816894531,109.86000061035156,110.51000213623047,105.08354187011719,17924900
2015-08-17,1209.239990234375,1225.0899658203125,1206.4000244140625,1225.0899658203125,1225.0899658203125,2867690000,110.23999786376953,111.45999908447266,109.95999908447266,111.43000030517578,105.95838165283203,21224900
2015-08-18,1224.0799560546875,1224.1199951171875,1214.260009765625,1214.8900146484375,1214.8900146484375,2949990000,111.27999877929688,111.37000274658203,110.70999908447266,110.86000061035156,105.41636657714844,13984400
2015-08-19,1208.550048828125,1211.6800537109375,1196.6600341796875,1202.97998046875,1202.97998046875,3512920000,110.5199966430664,111.11000061035156,109.48999786376953,110.12999725341797,104.72222900390625,42511400
2015-08-20,1193.9000244140625,1193.9300537109375,1172.52001953125,1172.52001953125,1172.52001953125,3922470000,109.11000061035156,109.45999908447266,107.06999969482422,107.08000183105469,101.8219985961914,57747300
2015-08-21,1158.0,1172.760009765625,1152.3699951171875,1156.7900390625,1156.7900390625,5018240000,105.56999969482422,106.47000122070312,102.4000015258789,102.4000015258789,97.37179565429688,97763400
2015-08-24,1119.760009765625,1148.5799560546875,1105.9300537109375,1111.68994140625,1111.68994140625,6612690000,94.2300033569336,102.52999877929688,84.73999786376953,98.45999908447266,93.62525939941406,150829900
2015-08-25,1133.1300048828125,1133.1500244140625,1104.050048828125,1104.0999755859375,1104.0999755859375,5183560000,102.06999969482422,102.73999786376953,98.01000213623047,98.08999633789062,93.27342987060547,75088300
2015-08-26,1119.280029296875,1132.6300048828125,1102.5799560546875,1132.18994140625,1132.18994140625,5338250000,100.95999908447266,103.2300033569336,98.93000030517578,103.02999877929688,97.97085571289062,104103800
